European_code,Name,Category,Address,City,Region,Country,Lat,Lon
IT0001668460970,CREDITO COOPERATIVO FRIULI (ABBREVIATO CREDIFRIULI) - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA GIOVANNI PAOLO II, 27",UDINE,Friuli-Venezia Giulia,IT,46.0633481,13.2354304
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.1738901,16.2872576
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.253236,16.2185817
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.0890623,16.1590956
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.2183463,16.2053078
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.2745889,16.088708
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.2359267,16.0651702
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.2068181,16.0766496
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.1556079,16.2480932
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.1376441,16.1118668
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.3646944,16.1509595
IT0001407571472,CREDITO COOPERATIVO MEDIOCRATI - SOCIETA' COOPERATIVA,Entidad de crédito,VIA VITTORIO ALFIERI,RENDE,Calabria,IT,39.0904195,16.1274864
IT0001234981239,"CREDITO COOPERATIVO RAVENNATE, FORLIVESE E IMOLESE SOCIETA' COOPERATIVA",Entidad de crédito,"PIAZZA DELLA LIBERTA', 14",FAENZA,Emilia-Romagna,IT,44.2855229,11.8824997
IT0000104420510,CREDITO COOPERATIVO VALDARNO FIORENTINO BANCA DI CASCIA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA J.F. KENNEDY, 1",REGGELLO,Toscana,IT,43.6824376,11.53633
IT0000126876530,CREDITO EMILIANO S.P.A.,Entidad de crédito,"VIA EMILIA A SAN PIETRO, 4",REGGIO NELL'EMILIA,Emilia-Romagna,IT,44.6971946,10.6303573
IT0003198086718,CREDITO LOMBARDO VENETO S.P.A.,Entidad de crédito,"VIA ORZINUOVI,  75",BRESCIA,Lombardia,IT,45.5399355,10.219113
IT0000219180739,CREDITO PADANO BANCA DI CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,Entidad de crédito,VIA DANTE 213,CREMONA,Lombardia,IT,45.1333671,10.0242087
IT0002927002914,DE LAGE LANDEN INTERNATIONAL B.V. (DLL),Entidad de crédito,"VIALE PIERO E ALBERTO PIRELLI, 10B",MILANO,Lombardia,IT,45.466647,9.1906475
IT0003124323133,DEUTSCHE BANK AG,Entidad de crédito,"VIA FILIPPO TURATI, 25/27",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000439378790,DEUTSCHE BANK MUTUI S.P.A.,Entidad de crédito,"PIAZZA DEL CALENDARIO, 1",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000101245279,DEUTSCHE BANK S.P.A.,Entidad de crédito,"PIAZZA DEL CALENDARIO, 3",MILANO,Lombardia,IT,45.466647,9.1906475
IT0005494359641,EDMOND DE ROTHSCHILD (EUROPE),Entidad de crédito,"CORSO VENEZIA, 36",MILANO,Lombardia,IT,45.466647,9.1906475
IT0003255090574,EMIL BANCA - CREDITO COOPERATIVO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA G. MAZZINI, 152",BOLOGNA,Emilia-Romagna,IT,44.4941095,11.3417194
IT0001276418010,ERSEL BANCA PRIVATA S.P.A. IN FORMA ABBREVIATA ERSEL S.P.A.,Entidad de crédito,PIAZZA SOLFERINO 11,TORINO,Piemonte,IT,45.0732891,7.6806958
IT0003512411537,EURIZON TESORERIA EURO,Fondo del mercado monetario,"VIA MELCHIORRE GIOIA, 22",MILANO,Lombardia,IT,45.466647,9.1906475
IT0003403717158,EXTRABANCA S.P.A.,Entidad de crédito,"VIA GIOVANNI BATTISTA PERGOLESI, 2/A",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000101245769,FIDEURAM - INTESA SANPAOLO PRIVATE BANKING S.P.A.,Entidad de crédito,PIAZZA SAN CARLO 156,TORINO,Piemonte,IT,45.0732891,7.6806958
IT0000388330750,FINDOMESTIC BANCA SPA,Entidad de crédito,VIALE BELFIORE 26,FIRENZE,Toscana,IT,43.7692262,11.2566059
IT0000364341654,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Entidad de crédito,"PIAZZALE DURANTE FRANCESCO, 11",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004980055116,FLOWE S.P.A. - SOCIETA' BENEFIT,Otra institución,VIA ENNIO DORIS - PALAZZO MEUCCI,BASIGLIO,Lombardia,IT,45.3615688,9.1579832
IT0000579379068,FPB CASSA DI FASSA PRIMIERO BELLUNO - BANCA DI CREDITO COOPERATIVO - SOCIETÀ COOPERATIVA,Entidad de crédito,"PIAZ DE SOTEGRAVA, 1",MOENA,Trentino-Alto Adige/Südtirol,IT,46.3766192,11.6597354
IT0004846123382,GOLDMAN SACHS BANK EUROPE SE,Entidad de crédito,"VIA SANTA MARGHERITA, 14",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004625116841,GRENKE BANK AG,Entidad de crédito,VIA MONTEFELTRO 4,MILANO,Lombardia,IT,45.466647,9.1906475
IT0000086176563,GUBER BANCA S.P.A.,Entidad de crédito,VIA CORFU' 102,BRESCIA,Lombardia,IT,45.5399355,10.219113
IT0004836404211,HSBC CONTINENTAL EUROPE,Entidad de crédito,"VIA SAN PROTASO, 3",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004907476725,HYPE S.P.A.,Otra institución,"PIAZZA GAUDENZIO SELLA, 1",BIELLA,Piemonte,IT,45.5665653,8.0538009
IT0001764360047,HYPO TIROL BANK AG,Entidad de crédito,VIA DEL MACELLO 30,BOLZANO-BOZEN,Trentino-Alto Adige/Südtirol,IT,46.4990522,11.3563105
IT0004428110632,HYUNDAI CAPITAL BANK EUROPE GMBH,Entidad de crédito,"CORSO MASSIMO D'AZEGLIO, 33/E",TORINO,Piemonte,IT,45.0732891,7.6806958
IT0000113003087,IBL ISTITUTO BANCARIO DEL LAVORO S.P.A. (IN FORMA ABBREVIATA IBL BANCA),Entidad de crédito,"VIA VENTI SETTEMBRE, 30",ROMA,Lazio,IT,41.892984,12.4835363
IT0002739242258,IC FINANCIAL SERVICES S.A.,Entidad de crédito,"VIA PUGLIA, 35",TORINO,Piemonte,IT,45.0732891,7.6806958
IT0000040113343,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Entidad de crédito,"VIA LUCREZIA ROMANA, 41/47",ROMA,Lazio,IT,41.892984,12.4835363
IT0003331212004,ILLIMITY BANK S.P.A.,Entidad de crédito,"VIA SOPERGA, 9",MILANO,Lombardia,IT,45.466647,9.1906475
IT0003084910677,IMPREBANCA S.P.A.,Entidad de crédito,"VIA COLA DI RIENZO, 240 / II PIANO",ROMA,Lazio,IT,41.892984,12.4835363
IT0003660788301,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (EUROPE) S.A. IN FORMA ABBREVIATA ICBC (EUROPE) S.A.,Entidad de crédito,VIA TOMMASO GROSSI 2,MILANO,Lombardia,IT,45.466647,9.1906475
IT0000205387246,ING BANK N.V.,Entidad de crédito,"VIALE FULVIO TESTI, 250",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000279879169,INTESA SANPAOLO PRIVATE BANKING S.P.A.,Entidad de crédito,"VIA MELCHIORRE GIOIA,  22",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000101262255,INTESA SANPAOLO S.P.A.,Entidad de crédito,"PIAZZA SAN CARLO, 156",TORINO,Piemonte,IT,45.0732891,7.6806958
IT0000125236845,ISTITUTO PER IL CREDITO SPORTIVO E CULTURALE S.P.A.,Entidad de crédito,"VIA GIAMBATTISTA VICO, 5",ROMA,Lazio,IT,41.892984,12.4835363
IT0002851654112,ISYBANK S.P.A.,Entidad de crédito,"VIA MELCHIORRE GIOIA, 22",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004845049239,J.P. MORGAN SE,Entidad de crédito,VIA CORDUSIO 3,MILANO,Lombardia,IT,45.466647,9.1906475
IT0003132974260,JCB FINANCE,Entidad de crédito,PIAZZA LINA BO BARDI N.3,MILANO,Lombardia,IT,45.466647,9.1906475
IT0000179608734,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",Entidad de crédito,"VIA CORDUSIO, 3",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004591871911,KBC BANK N.V. ITALIA,Entidad de crédito,VIA DANTE 14,MILANO,Lombardia,IT,45.466647,9.1906475
IT0000831363588,LA CASSA DI RAVENNA S.P.A.,Entidad de crédito,"PIAZZA GARIBALDI, 6",RAVENNA,Emilia-Romagna,IT,44.4173222,12.1991128
IT0000124553903,LA CASSA RURALE - CREDITO COOPERATIVO ADAMELLO GIUDICARIE VALSABBIA PAGANELLA  - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA 3 NOVEMBRE, 20",TIONE DI TRENTO,Trentino-Alto Adige/Südtirol,IT,46.0882225,10.7233684
IT0000124553903,LA CASSA RURALE - CREDITO COOPERATIVO ADAMELLO GIUDICARIE VALSABBIA PAGANELLA  - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA 3 NOVEMBRE, 20",TIONE DI TRENTO,Trentino-Alto Adige/Südtirol,IT,46.0348213,10.7255267
IT0000124553903,LA CASSA RURALE - CREDITO COOPERATIVO ADAMELLO GIUDICARIE VALSABBIA PAGANELLA  - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA 3 NOVEMBRE, 20",TIONE DI TRENTO,Trentino-Alto Adige/Südtirol,IT,46.0343227,10.7497694
IT0002456871571,LIS PAY SPA,Otra institución,VIA ROBERTO BRACCO 6,MILANO,Lombardia,IT,45.466647,9.1906475
IT0004492253257,LOMBARD ODIER (EUROPE) S.A.,Entidad de crédito,"VIA DELLA SPIGA, 30",MILANO,Lombardia,IT,45.466647,9.1906475
IT0006061329007,MACQUARIE BANK EUROPE DAC,Entidad de crédito,VIA GAETANO NEGRI 4,MILANO,Lombardia,IT,45.466647,9.1906475
IT0000101249233,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Entidad de crédito,"PIAZZETTA ENRICO CUCCIA, 1",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000732456981,MEDIOBANCA PREMIER S.P.A.,Entidad de crédito,"VIIALE LUIGI BODIO,  37",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000270980299,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Entidad de crédito,"VIALE AMERICA, 351",ROMA,Lazio,IT,41.892984,12.4835363
IT0000102814423,MEDIOCREDITO TRENTINO-ALTO ADIGE - S.P.A. (IN LINGUA TEDESCAINVESTITIONSBANK TRENTINO-SUDTIROL - A.G.),Entidad de crédito,"VIA PARADISI, 1",TRENTO,Trentino-Alto Adige/Südtirol,IT,46.13908,11.1123062
IT0005081890246,MGF,Entidad de crédito,PIAZZA LINA BO BARDI 3,MILANO,Lombardia,IT,45.466647,9.1906475
IT0001655872541,MOONEY S.P.A.,Otra institución,VIA PRIVATA NINO BONNET 6/A,MILANO,Lombardia,IT,45.466647,9.1906475
IT0000563943806,"MUFG BANK, LTD",Entidad de crédito,"VIA FILIPPO TURATI , 9",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004817610962,N26 BANK SE,Entidad de crédito,"VIA FILIPPO SASSETTI, 32",MILANO,Lombardia,IT,45.466647,9.1906475
IT0001926255311,NATIXIS S.A.,Entidad de crédito,"VIA CATENA, 4",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004880221041,NATWEST MARKETS N.V.,Entidad de crédito,VIA BERNARDINO ZENALE 9,MILANO,Lombardia,IT,45.466647,9.1906475
IT0002082752550,NEXI PAYMENTS S.P.A.,Otra institución,"CORSO SEMPIONE, 55",MILANO,Lombardia,IT,45.466647,9.1906475
IT0005007877594,NUMIA S.P.A.,Otra institución,VIA SOLFERINO 36,MILANO,Lombardia,IT,45.466647,9.1906475
IT0005580184389,PEAC (GERMANY) GMBH,Entidad de crédito,VIA MONTEFELTRO 4,MILANO,Lombardia,IT,45.466647,9.1906475
IT0005043333520,PERSIA INTERNATIONAL BANK PLC IN A.S.,Entidad de crédito,PIAZZA DELLA REPUBBLICA 32,MILANO,Lombardia,IT,45.466647,9.1906475
IT0002178852684,POSTEPAY S.P.A.,Otra institución,"VIALE EUROPA, 190",ROMA,Lazio,IT,41.892984,12.4835363
IT0002172524694,PRADER BANK S.P.A. (IN LINGUA TEDESCA PRADER BANK AG),Entidad de crédito,"PIAZZETTA DELLA MOSTRA, 2",BOLZANO-BOZEN,Trentino-Alto Adige/Südtirol,IT,46.4990522,11.3563105
IT0000574292921,PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA CIVIDINA, 9",MARTIGNACCO,Friuli-Venezia Giulia,IT,46.0982242,13.1304382
IT0001286988757,RCI BANQUE S.A.,Entidad de crédito,"VIA TIBURTINA, 1159",ROMA,Lazio,IT,41.892984,12.4835363
IT0005317009873,REVOLUT BANK UAB,Entidad de crédito,"VIA DANTE, 7",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004428643937,RIVIERABANCA - CREDITO COOPERATIVO DI RIMINI E GRADARA - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA MANCINI, 21",GRADARA,Marche,IT,43.9408193,12.7730703
IT0004571398144,ROMAGNABANCA CREDITO COOPERATIVO ROMAGNA EST E SALA DI CESENATICO S.C.,Entidad de crédito,CORSO PERTICARI 25/27,SAVIGNANO SUL RUBICONE,Emilia-Romagna,IT,44.0920902,12.399089
IT0000152258579,SANFELICE 1893 BANCA POPOLARE SOCIETA' COOPERATIVA PER AZIONI,Entidad de crédito,"PIAZZA GIACOMO MATTEOTTI, 23",SAN FELICE SUL PANARO,Emilia-Romagna,IT,44.8399951,11.1466991
IT0000552841118,SANTANDER CONSUMER BANK S.P.A.,Entidad de crédito,CORSO MASSIMO D' AZEGLIO 33/E,TORINO,Piemonte,IT,45.0732891,7.6806958
IT0000643859255,SICILBANCA CREDITO COOPERATIVO ITALIANO - SOCIETA' COOPERATIVA,Entidad de crédito,"VIA FRANCESCO CRISPI, 25",CALTANISSETTA,Sicilia,IT,37.4902819,14.0634723
IT0002849943999,SMART BANK SOCIETÀ PER AZIONI IN AMMINISTRAZIONE STRAORDINARIA,Entidad de crédito,"VIA CALABRITTO, 20",NAPOLI,Campania,IT,40.8400998,14.2500966
IT0004889612364,SMBC BANK EU AG,Entidad de crédito,"VIA DELLA SPIGA, 30",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000253660713,SOCIETE GENERALE,Entidad de crédito,"VIA OLONA, 2",MILANO,Lombardia,IT,45.466647,9.1906475
IT0006061330077,SOCIETE GENERALE FACTORING,Entidad de crédito,VIA OLONA 2,MILANO,Lombardia,IT,45.466647,9.1906475
IT0005111761411,SOCIÉTÉ GÉNÉRALE LUXEMBOURG,Entidad de crédito,"VIA OLONA, 2",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000064582025,SOCIETE' GENERALE SECURITIES SERVICES S.P.A. (IN FORMA ABBREVIATA SGSS S.P.A.),Entidad de crédito,"VIA BENIGNO CRESPI, 19/A - MACII",MILANO,Lombardia,IT,45.466647,9.1906475
IT0005199986522,SOLARIS SE,Entidad de crédito,VIA POLA 11,MILANO,Lombardia,IT,45.466647,9.1906475
IT0002230555189,SOLUTION BANK S.P.A.,Entidad de crédito,"CORSO DELLA REPUBBLICA, 126",FORLI',Emilia-Romagna,IT,44.2227936,12.0402224
IT0004105051846,STATE STREET BANK INTERNATIONAL GMBH SUCCURSALE ITALIA,Entidad de crédito,VIA FERRANTE APORTI 10,MILANO,Lombardia,IT,45.466647,9.1906475
IT0004218607434,STELLANTIS FINANCIAL SERVICES ITALIA S.P.A.,Entidad de crédito,"VIA PLAVA, 80",TORINO,Piemonte,IT,45.0732891,7.6806958
IT0001693318247,SUEDTIROL BANK S.P.A. (IN LINGUA TEDESCA SUEDTIROL BANK AG),Entidad de crédito,"VIA ESPERANTO, 1",BOLZANO-BOZEN,Trentino-Alto Adige/Südtirol,IT,46.4990522,11.3563105
IT0003042686420,TELEPASS S.P.A.,Otra institución,VIA LAURENTINA 449,ROMA,Lazio,IT,41.892984,12.4835363
IT0005483554455,TERRA PAYMENT SERVICES (ITALY) S.R.L.,Otra institución,PIAZZA GAE AULENTI 1 - TORRE B,MILANO,Lombardia,IT,45.466647,9.1906475
IT0004548791729,TERRE ETRUSCHE DI VALDICHIANA E DI MAREMMA - CREDITO COOPERATIVO- S.C.,Entidad de crédito,VIA PORSENNA 54,CHIUSI,Toscana,IT,43.0166678,11.9477159
IT0004599255415,THE BANK OF NEW YORK MELLON SA/NV,Entidad de crédito,VIA MIKE BONGIORNO 13,MILANO,Lombardia,IT,45.466647,9.1906475
IT0004572185272,TOYOTA MATERIAL HANDLING COMMERCIAL FINANCE AB,Entidad de crédito,VIA DEL LAVORO 91/1,CASALECCHIO DI RENO,Emilia-Romagna,IT,44.4812664,11.2823968
IT0005361758137,TPPAY S.R.L.,Otra institución,"VIA SERVILIANO LATTUADA, 25",MILANO,Lombardia,IT,45.466647,9.1906475
IT0005287396910,TRADE REPUBLIC BANK GMBH,Entidad de crédito,PIAZZA GAE AULENTI 1 TORRE B,MILANO,Lombardia,IT,45.466647,9.1906475
IT0003864750324,TYCHE BANK S.P.A.,Entidad de crédito,"VIA LUIGI CARLO FARINI, 6",BOLOGNA,Emilia-Romagna,IT,44.4941095,11.3417194
IT0004528963274,UBS EUROPE SE,Entidad de crédito,VIA DEL VECCHIO POLITECNICO 3,MILANO,Lazio,IT,41.892984,12.4835363
IT0000532321047,UNICREDIT BANK GMBH,Entidad de crédito,"PIAZZA GAE AULENTI, 4 TORRE C",MILANO,Lombardia,IT,45.466647,9.1906475
IT0000102484824,"UNICREDIT, SOCIETA' PER AZIONI",Entidad de crédito,"PIAZZA GAE AULENTI, 3 TOWER  A",MILANO,Lombardia,IT,45.466647,9.1906475
IT0003866026681,UNION BANCAIRE PRIVEE (EUROPE) S.A.,Entidad de crédito,"VIA BRERA,5",MILANO,Lombardia,IT,45.466647,9.1906475
IT0005207681448,UNIPOLPAY S.P.A.,Otra institución,VIA STALINGRADO 37,BOLOGNA,Emilia-Romagna,IT,44.4941095,11.3417194
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.5519099,10.7733561
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.7085317,10.7669327
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.5378429,10.7691187
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.5865166,10.7384415
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.4927196,10.7996733
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.5712834,10.8125835
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.6379333,10.7321641
IT0000643845485,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SOCIETA' COOPERATIVA,Entidad de crédito,"VIA ALCIDE DE GASPERI, 11",COSTERMANO SUL GARDA,Veneto,IT,45.6080223,10.685661
IT0002891614730,VIVIBANCA S.P.A.,Entidad de crédito,VIA GIOVANNI GIOLITTI 15,TORINO,Piemonte,IT,45.0732891,7.6806958
IT0001232771625,VOLKSWAGEN BANK GMBH,Entidad de crédito,VIA PRIVATA GROSIO 10/4,MILANO,Lombardia,IT,45.466647,9.1906475
IT0004215764223,WESTERN UNION INTERNATIONAL BANK GMBH,Entidad de crédito,"VIA BARBERINI, 68",ROMA,Lazio,IT,41.892984,12.4835363
IT0004162343594,WISE DIALOG BANK S.P.A.,Entidad de crédito,"VIA MESSINA, 38 - TORRE D",MILANO,Lombardia,IT,45.466647,9.1906475
IT0004440793059,YOUNITED,Entidad de crédito,VIA SARDEGNA 40,ROMA,Lazio,IT,41.892984,12.4835363
IT0000425034251,ZKB ZADRU¿NA KRA¿KA BANKA TRST GORICA ZADRUGA - ZKB CREDITO COOPERATIVO DI TRIESTE E GORIZIA SOCIETÀ COOPERATIVA IN FORMA ABBREVIATA ZKB,Entidad de crédito,"VIA DEL RICREATORIO, 2",TRIESTE,Friuli-Venezia Giulia,IT,45.6494502,13.7684078
IT0005232560224,ZURICH ITALY BANK S.P.A.,Entidad de crédito,"VIA BENIGNO CRESPI, 23",MILANO,Lombardia,IT,45.466647,9.1906475
ES0241,"A&G BANCO, S.A.",Entidad de crédito,"Paseo de la Castellana, 92",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES2080,"Abanca Corporacion Bancaria, S.A.",Entidad de crédito,"CI Cantón Claudino Pita, 2",Betanzos,Galicia,ES,43.2791139,-8.210831839
ES8620,"Abanca Servicios Financieros E.F.C., S.A.",Otra institución,"CL RÚA NUEVA, 30",A Coruña,Galicia,ES,43.37126587,-8.395501936
ES1535,"AKF Bank GmbH & Co Kg, Sucursal en España",Entidad de crédito,"AV DE EUROPA, 12",Alcobendas,Comunidad de Madrid,ES,40.54104188,-3.63240185
ES0011,"Allfunds Bank, S.A.",Entidad de crédito,"CL PADRES DOMINICOS, 7",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES6730,ALPHA FX EUROPE LIMITED SUCURSAL EN ESPAÑA,Otra institución,"PS CASTELLANA, 53",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0200,"ANDBANK ESPAÑA BANCA PRIVADA, S.A.",Entidad de crédito,"PS DE LA CASTELLANA, 55",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0136,"Aresbank, S.A.",Entidad de crédito,"Ps de la Castellana, 257",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES3183,"Arquia Bank, S.A.",Entidad de crédito,"CL TUTOR, 16",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES1541,"Attijariwafa Bank Europe, Sucursal en España",Entidad de crédito,"Cl Bravo Murillo, 210",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0061,"Banca March, S.A.",Entidad de crédito,"AV DE ALEJANDRO ROSELLÓ, 8",Palma,Illes Balears,ES,39.57114699,2.65181698
ES1550,"Banca Popolare Etica Società Cooperativa per Azioni, Sucursal en España",Entidad de crédito,"Cl Santa María, 9",Bilbao,País Vasco/Euskadi,ES,43.25721957,-2.92390606
ES0078,"Banca Pueyo, S.A.",Entidad de crédito,"CL SANTA MARÍA DE GUADALUPE, 2",Villanueva De La Serena,Extremadura,ES,38.97390781,-5.79980751
ES0188,"Banco Alcalá, S.A.",Entidad de crédito,"Cl José Ortega y Gasset, 7",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0182,"Banco Bilbao Vizcaya Argentaria, S.A.",Entidad de crédito,"Pz de San Nicolás, 4",Bilbao,País Vasco/Euskadi,ES,43.25721957,-2.92390606
ES0225,"Banco Cetelem, S.A.",Entidad de crédito,"PASEO DE LOS MELANCÓLICOS, 14",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0198,"Banco Cooperativo Español, S.A.",Entidad de crédito,"Cl Virgen de los Peligros, 4",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0091,"Banco de Albacete, S.A.",Entidad de crédito,"AV DE CANTABRIA, SN",Boadilla Del Monte,Comunidad de Madrid,ES,40.40783457,-3.87580597
ES0240,Banco de Crédito Social Cooperativo,Entidad de crédito,"CL CIUDAD FINANCIERA, 1",Almeria,Andalucía,ES,,
ES0003,"Banco de Depósitos, S.A.",Entidad de crédito,"PS DE LA CASTELLANA, 120",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES9000,BANCO DE ESPAÑA,Banco central,"CL ALCALÁ, 48",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES1569,"Banco de Investimento Global SA, Sucursal en España",Entidad de crédito,"CL VELÁZQUEZ, 74",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0169,"Banco de la Nación Argentina, Sucursal en España",Entidad de crédito,"Cl Núñez de Balboa, 73",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0081,"Banco de Sabadell, S.A.",Entidad de crédito,"PZA DE SANT ROC, 20",Sabadell,Cataluña/Catalunya,ES,41.54695899,2.10778994
ES0184,"Banco Europeo de Finanzas, S.A.",Entidad de crédito,"Cl Bolsa, 4",Málaga,Andalucía,ES,36.72034267,-4.41997511
ES0220,"BANCO FINANTIA, S.A., SUCURSAL EN ESPAÑA",Entidad de crédito,"AV MENÉNDEZ PELAYO, 67",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0232,"Banco Inversis, S.A.",Entidad de crédito,"Av de la Hispanidad, 6",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0186,"Banco Mediolanum, S.A.",Entidad de crédito,"CL BARCAS, 10",Valencia,Comunitat Valenciana,ES,,
ES0121,"Banco Occidental, S.A.",Entidad de crédito,"Cl Azul, 4",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
ES0235,"Banco Pichincha España, S.A..",Entidad de crédito,"Cl Lagasca, 4",Madrid,Comunidad de Madrid,ES,40.40841191,-3.68760088
