country,region,market_category,founded
ES,Comunidad de Madrid,Clean Tech & Energy,2022-01-01
ES,Comunidad de Madrid,Software & SaaS,2022-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2022-01-01
ES,Cataluña/Catalunya,Biotechnology,2022-01-01
ES,Comunidad de Madrid,Other,2022-01-01
ES,Comunidad de Madrid,Analytics & AI,2022-01-01
ES,Comunidad de Madrid,Healthcare,2022-01-01
ES,Comunidad de Madrid,Clean Tech & Energy,2022-01-01
ES,Canarias,Mobile,2022-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2022-01-01
ES,Comunidad de Madrid,Analytics & AI,2022-01-01
ES,Galicia,Analytics & AI,2022-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2022-01-01
ES,País Vasco/Euskadi,Biotechnology,2022-01-01
ES,Comunidad de Madrid,Finance & FinTech,2022-01-01
ES,Andalucía,Analytics & AI,2022-01-01
ES,Comunitat Valenciana,Mobile,2022-01-01
ES,Cataluña/Catalunya,Other,2022-01-01
ES,Comunitat Valenciana,Clean Tech & Energy,2022-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2022-01-01
ES,Cataluña/Catalunya,Real Estate,2022-01-01
ES,Comunidad de Madrid,Education,2022-01-01
ES,Castilla-La Mancha,Software & SaaS,2022-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2022-01-01
ES,Comunitat Valenciana,Healthcare,2022-01-01
ES,Comunidad de Madrid,Mobile,2022-01-01
ES,Comunidad de Madrid,Entertainment & Media,2022-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2022-01-01
ES,País Vasco/Euskadi,Finance & FinTech,2022-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2022-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2022-01-01
ES,País Vasco/Euskadi,Real Estate,2022-01-01
ES,Castilla-La Mancha,Finance & FinTech,2022-01-01
ES,Comunidad de Madrid,Other,2022-01-01
ES,Andalucía,Other,2022-01-01
ES,Andalucía,Software & SaaS,2022-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Comunidad de Madrid,Entertainment & Media,2022-01-01
ES,Cataluña/Catalunya,Analytics & AI,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Cataluña/Catalunya,Analytics & AI,2022-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2022-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2022-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2022-01-01
ES,Comunitat Valenciana,Social & Communication,2022-01-01
ES,Cataluña/Catalunya,Education,2022-01-01
ES,Comunidad de Madrid,Energy,2022-01-01
ES,Comunidad de Madrid,Analytics & AI,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Comunitat Valenciana,Finance & FinTech,2022-01-01
ES,Comunidad de Madrid,Security,2022-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,La Rioja,Analytics & AI,2022-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2022-01-01
ES,Aragón,E-Commerce & Retail,2022-01-01
ES,Región de Murcia,Analytics & AI,2022-01-01
ES,Cataluña/Catalunya,Clean Tech & Energy,2022-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Cataluña/Catalunya,Other,2022-01-01
ES,Comunitat Valenciana,Other,2022-01-01
ES,Cataluña/Catalunya,Analytics & AI,2022-01-01
ES,Comunidad de Madrid,Software & SaaS,2022-01-01
ES,Comunitat Valenciana,Clean Tech & Energy,2022-01-01
ES,Cataluña/Catalunya,Other,2022-01-01
ES,Comunidad de Madrid,Entertainment & Media,2022-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2022-01-01
ES,Cataluña/Catalunya,Healthcare,2022-01-01
ES,Andalucía,Travel & Hospitality,2022-01-01
ES,Comunidad de Madrid,Education,2022-01-01
ES,Comunidad de Madrid,Finance & FinTech,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Comunidad de Madrid,Healthcare,2022-01-01
ES,Cataluña/Catalunya,Social & Communication,2022-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2022-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2022-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2022-01-01
ES,Comunitat Valenciana,Mobile,2022-01-01
ES,Cataluña/Catalunya,Analytics & AI,2022-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2022-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2022-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2022-01-01
ES,Cataluña/Catalunya,Analytics & AI,2022-01-01
ES,Comunidad de Madrid,Healthcare,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Comunidad de Madrid,Other,2022-01-01
ES,Comunidad de Madrid,Other,2022-01-01
ES,Cataluña/Catalunya,Software & SaaS,2022-01-01
ES,Aragón,Hardware & Semiconductors,2022-01-01
ES,Comunidad de Madrid,Finance & FinTech,2022-01-01
ES,Comunidad de Madrid,Clean Tech & Energy,2022-01-01
ES,Cataluña/Catalunya,Other,2022-01-01
ES,Comunitat Valenciana,Other,2022-01-01
ES,Cataluña/Catalunya,Analytics & AI,2022-01-01
ES,Comunidad de Madrid,Healthcare,2022-01-01
ES,Comunidad de Madrid,Finance & FinTech,2022-01-01
ES,Cataluña/Catalunya,Education,2022-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2022-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2022-01-01
ES,Cataluña/Catalunya,Social & Communication,2022-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2022-01-01
ES,Principado de Asturias,Education,2022-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2022-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Galicia,Advertising & Marketing,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Andalucía,Mobile,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Analytics & AI,2021-01-01
ES,Comunitat Valenciana,Energy,2021-01-01
ES,Cataluña/Catalunya,Real Estate,2021-01-01
ES,Cataluña/Catalunya,Social & Communication,2021-01-01
ES,Andalucía,Education,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Comunidad de Madrid,Education,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,País Vasco/Euskadi,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2021-01-01
ES,Galicia,Software & SaaS,2021-01-01
ES,Galicia,Finance & FinTech,2021-01-01
ES,Andalucía,Manufacturing & Logistics,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Other,2021-01-01
ES,Comunitat Valenciana,Manufacturing & Logistics,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Comunitat Valenciana,Social & Communication,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Energy,2021-01-01
ES,Andalucía,Mobile,2021-01-01
ES,Cataluña/Catalunya,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,País Vasco/Euskadi,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2021-01-01
ES,Cataluña/Catalunya,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Clean Tech & Energy,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Real Estate,2021-01-01
ES,Comunidad de Madrid,Real Estate,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Other,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Mobile,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Illes Balears,Entertainment & Media,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunitat Valenciana,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Biotechnology,2021-01-01
ES,Comunitat Valenciana,Software & SaaS,2021-01-01
ES,Andalucía,Software & SaaS,2021-01-01
ES,Andalucía,Other,2021-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Andalucía,Travel & Hospitality,2021-01-01
ES,Cataluña/Catalunya,Mobile,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Andalucía,Other,2021-01-01
ES,Comunitat Valenciana,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Castilla y León,Other,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Education,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Andalucía,Mobile,2021-01-01
ES,Andalucía,Finance & FinTech,2021-01-01
ES,Aragón,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Mobile,2021-01-01
ES,Cataluña/Catalunya,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Comunidad de Madrid,Entertainment & Media,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Andalucía,Entertainment & Media,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Entertainment & Media,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Andalucía,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Andalucía,Security,2021-01-01
ES,Cataluña/Catalunya,Mobile,2021-01-01
ES,Andalucía,E-Commerce & Retail,2021-01-01
ES,Castilla-La Mancha,Education,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Andalucía,Entertainment & Media,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Comunidad de Madrid,Travel & Hospitality,2021-01-01
ES,Comunitat Valenciana,Manufacturing & Logistics,2021-01-01
ES,Andalucía,Healthcare,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Comunitat Valenciana,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Castilla-La Mancha,Entertainment & Media,2021-01-01
ES,Andalucía,Software & SaaS,2021-01-01
ES,Comunitat Valenciana,Manufacturing & Logistics,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Analytics & AI,2021-01-01
ES,Comunidad de Madrid,Clean Tech & Energy,2021-01-01
ES,Comunidad de Madrid,Other,2021-01-01
ES,Galicia,Education,2021-01-01
ES,Castilla-La Mancha,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Biotechnology,2021-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2021-01-01
ES,Galicia,Other,2021-01-01
ES,Cataluña/Catalunya,Real Estate,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,Biotechnology,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Región de Murcia,Other,2021-01-01
ES,País Vasco/Euskadi,Manufacturing & Logistics,2021-01-01
ES,Cataluña/Catalunya,Clean Tech & Energy,2021-01-01
ES,Comunidad de Madrid,Biotechnology,2021-01-01
ES,Andalucía,Other,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Andalucía,Software & SaaS,2021-01-01
ES,Comunitat Valenciana,Mobile,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Comunitat Valenciana,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Education,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Comunidad de Madrid,Education,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Castilla-La Mancha,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Comunitat Valenciana,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Castilla-La Mancha,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Entertainment & Media,2021-01-01
ES,Comunitat Valenciana,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Other,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Travel & Hospitality,2021-01-01
ES,Andalucía,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Education,2021-01-01
ES,Andalucía,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Comunitat Valenciana,Advertising & Marketing,2021-01-01
ES,Castilla y León,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,País Vasco/Euskadi,Healthcare,2021-01-01
ES,Comunitat Valenciana,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Education,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Castilla-La Mancha,Entertainment & Media,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunitat Valenciana,Social & Communication,2021-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2021-01-01
ES,Illes Balears,Travel & Hospitality,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Mobile,2021-01-01
ES,Castilla-La Mancha,Finance & FinTech,2021-01-01
ES,Comunitat Valenciana,Real Estate,2021-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Other,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Aragón,Software & SaaS,2021-01-01
ES,Castilla-La Mancha,Software & SaaS,2021-01-01
ES,Andalucía,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Education,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2021-01-01
ES,Comunitat Valenciana,Education,2021-01-01
ES,Comunidad de Madrid,Biotechnology,2021-01-01
ES,Comunitat Valenciana,Entertainment & Media,2021-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2021-01-01
ES,Comunidad de Madrid,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Comunitat Valenciana,Other,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Andalucía,Education,2021-01-01
ES,Illes Balears,Software & SaaS,2021-01-01
ES,Andalucía,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Principado de Asturias,Software & SaaS,2021-01-01
ES,Cantabria,E-Commerce & Retail,2021-01-01
ES,Comunitat Valenciana,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Analytics & AI,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Andalucía,Other,2021-01-01
ES,Comunitat Valenciana,Mobile,2021-01-01
ES,Comunidad de Madrid,Education,2021-01-01
ES,Castilla-La Mancha,Travel & Hospitality,2021-01-01
ES,Cataluña/Catalunya,Biotechnology,2021-01-01
ES,Comunitat Valenciana,Entertainment & Media,2021-01-01
ES,Andalucía,Other,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Canarias,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Clean Tech & Energy,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Castilla y León,Travel & Hospitality,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Andalucía,Advertising & Marketing,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Castilla-La Mancha,Other,2021-01-01
ES,Comunitat Valenciana,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Travel & Hospitality,2021-01-01
ES,Galicia,Real Estate,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Comunidad de Madrid,Social & Communication,2021-01-01
ES,Canarias,Healthcare,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Other,2021-01-01
ES,Cataluña/Catalunya,Healthcare,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Castilla-La Mancha,Finance & FinTech,2021-01-01
ES,Canarias,Software & SaaS,2021-01-01
ES,Comunidad de Madrid,Energy,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2021-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2021-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2021-01-01
ES,Principado de Asturias,Analytics & AI,2021-01-01
ES,Comunitat Valenciana,Real Estate,2021-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2021-01-01
ES,Comunidad de Madrid,Software & SaaS,2021-01-01
ES,Cataluña/Catalunya,Software & SaaS,2021-01-01
ES,País Vasco/Euskadi,Finance & FinTech,2021-01-01
ES,Región de Murcia,E-Commerce & Retail,2021-01-01
ES,Galicia,Other,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2021-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2021-01-01
ES,Cataluña/Catalunya,Mobile,2021-01-01
ES,Castilla-La Mancha,Entertainment & Media,2021-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Real Estate,2021-01-01
ES,Cataluña/Catalunya,Real Estate,2021-01-01
ES,Comunidad de Madrid,Finance & FinTech,2021-01-01
ES,Comunidad de Madrid,Real Estate,2021-01-01
